aggregate_date,place_name,region,place_type,carrier_name,aggregation_period,technology_type,sample_count,mean_download_kbps,mean_upload_kbps,mean_latency_ms,median_download_kbps,median_upload_kbps,median_latency_ms,iso_anomaly,iso_score,ocsvm_anomaly,ocsvm_score,ae_mse,ae_anomaly,ae_threshold,all_methods,download_score,upload_score,latency_score,worst_score,detection_methods,methods_count
2026-03-04,City_57D38A6C,Giza,locality,Operator B,Day,5G,15,440494,57373,16,418330,35115,16,1,-0.08593361633559882,1,-1.3501002721839583,0.0036641088884651948,0,0.007742804297153958,2,0.33566093964913973,0.3141385040226656,0.05714285714285714,0.2809016004737128,"IsolationForest, OC-SVM",2
2026-03-04,City_A8197277,Giza,locality,Operator B,Day,5G,28,541866,45827,17,504932,32208,15,1,-0.09318194794004997,1,-0.5750695446394545,0.004486859011765818,0,0.007742804297153958,2,0.18277490890663836,0.45216434949970713,0.060714285714285714,0.24842378584354918,"IsolationForest, OC-SVM",2
2026-03-05,City_5F972B50,Gharbia,locality,Operator C,Day,LTE,5,54836,27772,63,54946,30010,64,0,0.018956117446314646,1,-3.5892329695024756,0.011512296611456535,1,0.007742804297153958,2,0.9172980864361381,0.6680015779847223,0.225,0.6346862168380664,"OC-SVM, Autoencoder",2
2026-03-05,City_69EFF64A,Cairo,locality,Operator B,Day,Multi-RAT,5,5839,8810,200,5694,5571,67,1,-0.12953644964118904,1,-33.29972380722642,0.0021614877360848815,0,0.007742804297153958,2,0.991193805651408,0.8946814742202723,0.7142857142857143,0.8563661980569987,"IsolationForest, OC-SVM",2
2026-03-05,City_41AAE33C,Dakahlia,locality,Operator C,Day,Multi-RAT,5,36568,27755,23,20304,17481,24,0,0.07914633677575439,1,-2.616625753558573,0.010184959736930434,1,0.007742804297153958,2,0.9448493038295408,0.6682048032898591,0.08214285714285714,0.602890205999312,"OC-SVM, Autoencoder",2
2026-03-05,City_CE184699,Monufia,locality,Operator B,Day,5G,5,322187,51353,35,262061,32627,38,1,-0.023467503022828407,0,4.100302487549442,0.009628590841153068,1,0.007742804297153958,2,0.5140877995222123,0.3861041709005272,0.125,0.387022620655657,"IsolationForest, Autoencoder",2
2026-03-05,City_9BABC4DA,Cairo,locality,Operator B,Day,5G,6,214339,52899,34,223591,54183,34,0,0.0014897059362062315,1,-4.005971555176082,0.024938142270563127,1,0.007742804297153958,2,0.6767407277816655,0.36762262256279066,0.12142857142857143,0.4473160537204624,"OC-SVM, Autoencoder",2
2026-03-05,City_A7E0D7C3,Port Said,locality,Operator B,Day,5G,7,316160,21851,56,284271,9711,54,0,0.009256697760070987,1,-0.1942050838091518,0.00807046319777467,1,0.007742804297153958,2,0.5231775294997708,0.7387837563209048,0.2,0.48369442973075594,"OC-SVM, Autoencoder",2
2026-03-05,City_A3CDBCDB,Fayoum,locality,Operator C,Day,LTE,7,15257,6184,87,4134,1101,42,1,-0.03105141936087541,1,-0.26662557787063434,0.0004579501952804782,0,0.007742804297153958,2,0.9769898771747786,0.9260738066490538,0.3107142857142857,0.7358916645806746,"IsolationForest, OC-SVM",2
2026-03-05,City_20F5E8ED,Port Said,locality,Operator B,Day,Multi-RAT,5,9163,17710,90,4766,17372,28,1,-0.05463982923272026,1,-3.562267159616262,0.004577764381331158,0,0.007742804297153958,2,0.9861806544243623,0.7882870497662909,0.32142857142857145,0.7152249098182412,"IsolationForest, OC-SVM",2
2026-03-05,City_20F5E8ED,Port Said,locality,Operator B,Day,LTE,5,9163,17710,90,4766,17372,28,1,-0.05463982923272026,1,-3.562267159616262,0.004577764381331158,0,0.007742804297153958,2,0.9861806544243623,0.7882870497662909,0.32142857142857145,0.7152249098182412,"IsolationForest, OC-SVM",2
2026-03-06,City_89B52A1A,Ismailia,locality,Operator B,Day,Multi-RAT,5,279610,52383,26,266038,32112,26,1,-0.0004971114275460486,0,0.08566045550032442,0.01518289568867539,1,0.007742804297153958,2,0.5783010786419247,0.37379110829517875,0.09285714285714286,0.40060246263961513,"IsolationForest, Autoencoder",2
2026-03-06,City_5F972B50,Gharbia,locality,Operator C,Day,5G,6,601348,61502,51,628569,63541,52,1,-0.17356586289483666,1,-26.465332879485324,0.003708931088734002,0,0.007742804297153958,2,0.09306604570353032,0.26477866373384656,0.18214285714285713,0.21149167483770526,"IsolationForest, OC-SVM",2
2026-03-06,City_5F972B50,Gharbia,locality,Operator C,Day,Multi-RAT,8,440479,46176,56,458861,37433,56,1,-0.08720337316827032,1,-9.246321014533315,0.0038436797563895925,0,0.007742804297153958,2,0.3356835621727275,0.44799225352954536,0.2,0.3505385422416667,"IsolationForest, OC-SVM",2
2026-03-06,City_D66722F5,Giza,locality,Operator B,Day,5G,18,533803,58511,38,570456,42063,38,1,-0.13499792999523286,1,-6.608204851805482,0.0006871849407111305,0,0.007742804297153958,2,0.19493526941917425,0.3005343630082127,0.1357142857142857,0.24546193275026462,"IsolationForest, OC-SVM",2
2026-03-06,City_A7E0D7C3,Port Said,locality,Operator B,Day,5G,5,298117,16527,51,261806,19811,50,0,0.03797580220725938,1,-0.6329590068968542,0.010499034290191328,1,0.007742804297153958,2,0.5503894090393572,0.8024291401178707,0.18214285714285713,0.5019511154488409,"OC-SVM, Autoencoder",2
2026-03-06,City_4B1C9BB1,Sharqia,locality,Operator A,Day,5G,5,502013,34621,27,507375,49491,24,1,-0.025439402418196644,0,0.9651813018262416,0.008475583951266507,1,0.007742804297153958,2,0.24287993774281508,0.5861256888740123,0.09642857142857143,0.3099723509671666,"IsolationForest, Autoencoder",2
2026-03-06,City_0FA635E3,Assiut,locality,Operator B,Day,5G,5,629782,68819,37,501186,71167,38,1,-0.17419307542194196,1,-25.47187353368671,0.0007869181095426051,0,0.007742804297153958,2,0.05018278999058903,0.17730810151701712,0.13214285714285715,0.16184426010916286,"IsolationForest, OC-SVM",2
2026-03-07,City_43C40FF1,Port Said,locality,Operator B,Day,5G,5,525073,71943,19,628074,100118,15,1,-0.1567045498480515,1,-20.102524801831485,0.005404128385991165,0,0.007742804297153958,2,0.20810157814724548,0.13996246309069826,0.06785714285714285,0.19825693340084738,"IsolationForest, OC-SVM",2
2026-03-07,City_68B4BA36,Sharqia,locality,Operator B,Day,Multi-RAT,12,18571,5802,92,7731,4446,48,1,-0.03711274180730739,1,-1.743635781800272,0.0004672916096898167,0,0.007742804297153958,2,0.9719918076301247,0.9306403987997752,0.32857142857142857,0.7401628980501002,"IsolationForest, OC-SVM",2
2026-03-07,City_68B4BA36,Sharqia,locality,Operator B,Day,LTE,12,18571,5802,92,7731,4446,48,1,-0.03711274180730739,1,-1.743635781800272,0.0004672916096898167,0,0.007742804297153958,2,0.9719918076301247,0.9306403987997752,0.32857142857142857,0.7401628980501002,"IsolationForest, OC-SVM",2
2026-03-07,City_9554566A,Minya,locality,Operator B,Day,Multi-RAT,5,312763,54924,31,440628,39542,31,1,-0.027321697624884123,0,1.1295251894485574,0.01493459616301863,1,0.007742804297153958,2,0.5283007770082768,0.3434149023920814,0.11071428571428571,0.37988424366267937,"IsolationForest, Autoencoder",2
2026-03-07,City_AF966A25,Minya,locality,Operator B,Day,Multi-RAT,7,27789,38204,42,23535,44490,47,0,0.04648041806589298,1,-5.462253188497215,0.026619229150584085,1,0.007742804297153958,2,0.958089512801332,0.5432929672089993,0.15,0.6035610652289994,"OC-SVM, Autoencoder",2
2026-03-07,City_AF966A25,Minya,locality,Operator B,Day,LTE,7,27789,38204,42,23535,44490,47,0,0.04648041806589298,1,-5.462253188497215,0.026619229150584085,1,0.007742804297153958,2,0.958089512801332,0.5432929672089993,0.15,0.6035610652289994,"OC-SVM, Autoencoder",2
2026-03-08,City_637E7076,Monufia,locality,Operator B,Day,5G,6,464533,59384,39,285471,57161,38,1,-0.1090739359399201,1,-3.5541799136900423,0.0033539838626665745,0,0.007742804297153958,2,0.2994060833474096,0.29009814586795135,0.1392857142857143,0.2862344434649351,"IsolationForest, OC-SVM",2
2026-03-08,City_9554566A,Minya,locality,Operator B,Day,Multi-RAT,5,166835,6682,57,230255,4906,40,0,0.03325920974098151,1,-0.8410329606130347,0.009846635499255038,1,0.007742804297153958,2,0.7483847518158345,0.9201205006515164,0.20357142857142857,0.6111160960947324,"OC-SVM, Autoencoder",2
2026-03-08,City_A8197277,Giza,locality,Operator B,Day,5G,29,541592,50977,15,541205,36263,13,1,-0.12139835405535226,1,-1.6520795073190158,0.0020911672872642065,0,0.007742804297153958,2,0.1831881470041746,0.39059903647296507,0.05357142857142857,0.23413316133435808,"IsolationForest, OC-SVM",2
2026-03-08,City_991D2D87,Giza,locality,Operator C,Day,5G,11,212163,6259,31,180439,5444,26,0,0.04358070082747034,1,-3.762501282977837e-05,0.012454767035464118,1,0.007742804297153958,2,0.6800225018701286,0.925177224420509,0.11071428571428571,0.5569253980131057,"OC-SVM, Autoencoder",2
2026-03-08,City_597DED92,Giza,locality,Operator C,Day,5G,5,133188,2723,23,19015,2223,24,0,0.045967372485586466,1,-2.255174875651065,0.009551589298216841,1,0.007742804297153958,2,0.799130088559639,0.9674480878889673,0.08214285714285714,0.6044511768111729,"OC-SVM, Autoencoder",2
2026-03-08,City_C3030DB6,Sharqia,locality,Operator B,Day,5G,42,339972,53605,31,302909,45168,27,1,-0.020337062985045673,0,3.7734434450453023,0.010323631727268256,1,0.007742804297153958,2,0.4872650273883352,0.3591827951847557,0.11071428571428571,0.3666235223732376,"IsolationForest, Autoencoder",2
2026-03-08,City_BFA1F1A2,Sharqia,locality,Operator C,Day,LTE,5,28079,2138,73,2750,840,42,1,-0.027088078939104143,1,-1.441244761101359,0.0022078183808864936,0,0.007742804297153958,2,0.9576521440119689,0.9744414292716166,0.26071428571428573,0.7228300958400632,"IsolationForest, OC-SVM",2
2026-03-08,City_029147EC,Port Said,locality,Operator B,Day,5G,7,562519,63050,22,564375,69440,20,1,-0.14745067010483925,1,-8.341228977864873,8.833221909490225e-05,0,0.007742804297153958,2,0.15162671026278324,0.24627320653668217,0.07857142857142857,0.20014342065054497,"IsolationForest, OC-SVM",2
2026-03-08,City_EDE39DB4,Cairo,locality,Operator A,Day,5G,31,366396,54334,29,377617,53195,21,1,-0.030742498320186162,0,4.353495884097725,0.008155038609991427,1,0.007742804297153958,2,0.4474131898361526,0.3504680159233004,0.10357142857142858,0.34679697435721635,"IsolationForest, Autoencoder",2
2026-03-08,City_B044FCA9,Port Said,locality,Operator B,Day,5G,6,555506,64639,22,645951,89476,20,1,-0.15661921971040849,1,-9.748632656667695,0.00037304424570684045,0,0.007742804297153958,2,0.16220349412417653,0.2272776177212466,0.07857142857142857,0.2005750164320152,"IsolationForest, OC-SVM",2
2026-03-08,City_68B4BA36,Sharqia,locality,Operator B,Day,Multi-RAT,9,19858,15820,186,8945,12577,68,1,-0.12231071866351506,1,-33.33384388219475,0.005028061712746833,0,0.007742804297153958,2,0.9700507951062957,0.8108809219256196,0.6642857142857143,0.8161488833800232,"IsolationForest, OC-SVM",2
2026-03-08,City_68B4BA36,Sharqia,locality,Operator B,Day,LTE,9,19858,15820,186,8945,12577,68,1,-0.12231071866351506,1,-33.33384388219475,0.005028061712746833,0,0.007742804297153958,2,0.9700507951062957,0.8108809219256196,0.6642857142857143,0.8161488833800232,"IsolationForest, OC-SVM",2
2026-03-08,City_A5DA3295,Port Said,locality,Operator B,Day,LTE,6,71320,36626,48,37700,32566,42,0,0.04719612889131597,1,-1.3181561762375935,0.01842857915729792,1,0.007742804297153958,2,0.8924374411814386,0.5621570572975816,0.17142857142857143,0.5875016260273298,"OC-SVM, Autoencoder",2
2026-03-08,City_A5DA3295,Port Said,locality,Operator B,Day,Multi-RAT,6,71320,36626,48,37700,32566,42,0,0.04719612889131597,1,-1.3181561762375935,0.01842857915729792,1,0.007742804297153958,2,0.8924374411814386,0.5621570572975816,0.17142857142857143,0.5875016260273298,"OC-SVM, Autoencoder",2
2026-03-08,City_0FA635E3,Assiut,locality,Operator B,Day,Multi-RAT,6,393848,43326,52,450788,46241,39,1,-0.052095568401474,1,-1.9302288467703406,0.003174288814888728,0,0.007742804297153958,2,0.40601095533408943,0.4820623782142473,0.18571428571428572,0.3811978101574376,"IsolationForest, OC-SVM",2
2026-03-08,City_43C40FF1,Port Said,locality,Operator B,Day,Multi-RAT,6,445155,63743,19,389669,63882,16,1,-0.10615781427917681,1,-6.335009390916163,0.007274982777850021,0,0.007742804297153958,2,0.32863136748630584,0.23798878674492832,0.06785714285714285,0.2660741138673175,"IsolationForest, OC-SVM",2
2026-03-08,City_6C104ED4,Assiut,locality,Operator C,Day,LTE,5,56690,17851,87,14200,7833,83,1,-0.015399141618153478,1,-0.012808132766323865,0.004653110770571512,0,0.007742804297153958,2,0.9145019425206921,0.7866014751766267,0.3107142857142857,0.6830020244245545,"IsolationForest, OC-SVM",2
2026-03-08,City_48C06E38,Minya,locality,Operator B,Day,Multi-RAT,12,36591,5412,97,22657,2083,51,1,-0.030896969421687515,1,-3.5389110260249623,0.00046288309671975875,0,0.007742804297153958,2,0.9448146159600396,0.9353026263882082,0.3464285714285714,0.7355816097568955,"IsolationForest, OC-SVM",2
2026-03-08,City_48C06E38,Minya,locality,Operator B,Day,LTE,11,36351,5877,104,19775,2178,52,1,-0.032231512056245526,1,-6.935722874664201,0.00028995274277284253,0,0.007742804297153958,2,0.9451765763374436,0.9297438165712305,0.37142857142857144,0.7421146319444617,"IsolationForest, OC-SVM",2
2026-03-09,City_597DED92,Giza,locality,Operator C,Day,5G,8,286833,4507,31,266024,1731,26,0,0.003682962779488097,1,-9.435226071682372,0.024827721690082294,1,0.007742804297153958,2,0.5674075794503028,0.9461213852793152,0.11071428571428571,0.5160682612169366,"OC-SVM, Autoencoder",2
2026-03-09,City_5F972B50,Gharbia,locality,Operator B,Day,5G,9,509209,40080,37,524346,21815,36,1,-0.05341558556260628,1,-1.2270075404350465,0.005396042865478436,0,0.007742804297153958,2,0.2320271590936512,0.5208664570656657,0.13214285714285715,0.30329367886011743,"IsolationForest, OC-SVM",2
2026-03-09,City_5F972B50,Gharbia,locality,Operator C,Day,Multi-RAT,6,274686,34231,64,333895,21063,74,1,-0.02710482087335564,1,-1.5254760953369484,0.005706323950630606,0,0.007742804297153958,2,0.5857272990516638,0.5907879164624451,0.22857142857142856,0.48768659815124976,"IsolationForest, OC-SVM",2
2026-03-09,City_6C104ED4,Assiut,locality,Operator C,Day,Multi-RAT,6,359267,37450,63,296867,16986,61,1,-0.042054467068963985,1,-5.973237661001669,0.0055976406222518005,0,0.007742804297153958,2,0.45816492121329117,0.5523066072133029,0.225,0.42789395659464374,"IsolationForest, OC-SVM",2
2026-03-09,City_61D4B3C3,Fayoum,locality,Operator B,Day,Multi-RAT,5,3677,425,76,2808,189,44,1,-0.07608998617993434,1,-5.154615837600311,0.003949216570190953,0,0.007742804297153958,2,0.9944544653845225,0.9949193673715795,0.2714285714285714,0.7448608977233631,"IsolationForest, OC-SVM",2
2026-03-09,City_CE184699,Monufia,locality,Operator B,Day,Multi-RAT,5,317520,53440,39,379875,69723,36,1,-0.04771059566461833,0,1.0255874727454923,0.012975366373029616,1,0.007742804297153958,2,0.5211264206944813,0.36115527608755427,0.1392857142857143,0.3891340044476843,"IsolationForest, Autoencoder",2
2026-03-09,City_C272790B,Dakahlia,locality,Operator C,Day,Multi-RAT,5,12356,5434,112,8273,2360,44,1,-0.0538956263124708,1,-13.565197444663035,0.0007143313730637386,0,0.007742804297153958,2,0.9813650732366497,0.9350396289345017,0.4,0.7662206217482269,"IsolationForest, OC-SVM",2
2026-03-09,City_991D2D87,Giza,locality,Operator B,Day,5G,10,381643,19756,18,313378,12931,14,0,0.024990605450347703,1,-1.1660003667537993,0.013767270111966582,1,0.007742804297153958,2,0.42441814869332306,0.7638282865715891,0.06428571428571428,0.40848529774402803,"OC-SVM, Autoencoder",2
2026-03-09,City_856AAA2D,Minya,locality,Operator B,Day,5G,35,456125,44126,44,381853,25781,40,1,-0.05412215005943821,1,-0.1563920525564484,0.0015946400838892014,0,0.007742804297153958,2,0.31208676190246376,0.47249883444310287,0.15714285714285714,0.33314399545912987,"IsolationForest, OC-SVM",2
2026-03-09,City_25627F7D,Gharbia,locality,Operator B,Day,5G,6,599919,49177,34,527343,42867,35,1,-0.11533157241618064,1,-9.396911760438073,0.0074439133936953965,0,0.007742804297153958,2,0.09522121811732343,0.41211700995803996,0.12142857142857143,0.22360712733377547,"IsolationForest, OC-SVM",2
2026-03-09,City_EDE39DB4,Cairo,locality,Operator C,Day,LTE,41,31826,11259,100,19113,7302,37,1,-0.022908086799648952,1,-2.1181057149377907,0.0005820460588306688,0,0.007742804297153958,2,0.9520010376197485,0.8654050758508566,0.35714285714285715,0.7276909540275945,"IsolationForest, OC-SVM",2
2026-03-09,City_0FA635E3,Assiut,locality,Operator B,Day,5G,11,332906,18922,49,322867,12272,38,0,0.03369600931994021,1,-0.7104094304204054,0.01085739016524337,1,0.007742804297153958,2,0.4979217441664053,0.7737982809530072,0.175,0.47309502052383023,"OC-SVM, Autoencoder",2
2026-03-09,City_68B4BA36,Sharqia,locality,Operator B,Day,Multi-RAT,12,6818,12309,167,4860,10109,95,1,-0.1188912020131766,1,-34.70650348805738,0.002632232817676271,0,0.007742804297153958,2,0.9897173089452475,0.8528529246512295,0.5964285714285714,0.8120527466035831,"IsolationForest, OC-SVM",2
2026-03-09,City_68B4BA36,Sharqia,locality,Operator B,Day,LTE,12,6818,12309,167,4860,10109,95,1,-0.1188912020131766,1,-34.70650348805738,0.002632232817676271,0,0.007742804297153958,2,0.9897173089452475,0.8528529246512295,0.5964285714285714,0.8120527466035831,"IsolationForest, OC-SVM",2
2026-03-10,City_586847E6,Dakahlia,locality,Operator B,Day,LTE,5,19540,28487,47,2833,28902,50,0,0.06293916871158933,1,-2.1419433179447935,0.012717386804818959,1,0.007742804297153958,2,0.970530392606356,0.6594541607392619,0.16785714285714284,0.6371267987142043,"OC-SVM, Autoencoder",2
2026-03-10,City_586847E6,Dakahlia,locality,Operator B,Day,Multi-RAT,5,19540,28487,47,2833,28902,50,0,0.06293916871158933,1,-2.1419433179447935,0.012717386804818959,1,0.007742804297153958,2,0.970530392606356,0.6594541607392619,0.16785714285714284,0.6371267987142043,"OC-SVM, Autoencoder",2
2026-03-10,City_57D38A6C,Giza,locality,Operator B,Day,5G,7,452136,54032,13,495580,47018,14,1,-0.09243977185838215,1,-1.7801030442212777,0.0019101115351807033,0,0.007742804297153958,2,0.3181028450085664,0.3540782536969074,0.04642857142857143,0.27865202683804613,"IsolationForest, OC-SVM",2
2026-03-10,City_0498A3B1,Giza,locality,Operator C,Day,Multi-RAT,5,380649,14860,25,336044,12315,14,0,0.0195839802884481,1,-3.4508808745629125,0.02048097149909575,1,0.007742804297153958,2,0.42591726792307133,0.8223571744509928,0.08928571428571429,0.42829072301180804,"OC-SVM, Autoencoder",2
2026-03-10,City_38F5B4BD,Giza,locality,Operator B,Day,LTE,5,220594,11801,14,227164,9357,15,0,0.04321593280111169,1,-1.9798725214211856,0.008614770042170943,1,0.007742804297153958,2,0.6673071354455732,0.8589257749459062,0.05,0.5203746758340773,"OC-SVM, Autoencoder",2
2026-03-10,City_A3CDBCDB,Fayoum,locality,Operator A,Day,LTE,11,81293,18776,114,26732,7343,32,1,-0.041356055251029034,1,-14.284582484988327,0.007472884900906105,0,0.007742804297153958,2,0.8773964793320624,0.775543627691241,0.40714285714285714,0.694876841080597,"IsolationForest, OC-SVM",2
2026-03-10,City_68B4BA36,Sharqia,locality,Operator B,Day,Multi-RAT,9,14955,8058,218,2367,4932,235,1,-0.12486506056171265,1,-34.99121191271524,0.0017288847877962657,0,0.007742804297153958,2,0.977445343983012,0.903671205365148,0.7785714285714286,0.8719504739043296,"IsolationForest, OC-SVM",2
2026-03-10,City_68B4BA36,Sharqia,locality,Operator B,Day,LTE,9,14955,8058,218,2367,4932,235,1,-0.12486506056171265,1,-34.99121191271524,0.0017288847877962657,0,0.007742804297153958,2,0.977445343983012,0.903671205365148,0.7785714285714286,0.8719504739043296,"IsolationForest, OC-SVM",2
2026-03-10,City_029147EC,Port Said,locality,Operator B,Day,5G,5,424103,59887,22,485888,71918,25,1,-0.08080679443271144,1,-0.4244912495211324,0.0063322928914075205,0,0.007742804297153958,2,0.36038132525759514,0.28408506772184433,0.07857142857142857,0.29120763888550216,"IsolationForest, OC-SVM",2
2026-03-10,City_A7E0D7C3,Port Said,locality,Operator B,Day,5G,5,243897,28115,67,241817,23429,57,1,-0.001911775159919693,1,-0.03812152280823966,0.005853486360804352,0,0.007742804297153958,2,0.632162290967882,0.6639012085928441,0.2392857142857143,0.5240975390581026,"IsolationForest, OC-SVM",2
2026-03-10,City_EE2E409C,Dakahlia,locality,Operator B,Day,Multi-RAT,6,137105,46008,26,99454,33897,26,0,0.038647344897480784,1,-4.512942353761659,0.02410803181389901,1,0.007742804297153958,2,0.7932225935667575,0.4500005977214857,0.09285714285714286,0.5018129664948097,"OC-SVM, Autoencoder",2
2026-03-10,City_41AAE33C,Dakahlia,locality,Operator A,Day,Multi-RAT,5,137312,37980,20,134011,43323,22,0,0.062062957895439586,1,-2.507179550726711,0.012386373995527993,1,0.007742804297153958,2,0.7929104027412466,0.5459707594649197,0.07142857142857142,0.5144535510847207,"OC-SVM, Autoencoder",2
2026-03-10,City_6C104ED4,Assiut,locality,Operator C,Day,5G,6,458694,50235,67,452921,35782,71,1,-0.1275314577249932,1,-23.01576641020547,0.007546262746430581,0,0.007742804297153958,2,0.30821227769600157,0.3994692233207015,0.2392857142857143,0.34163113669492184,"IsolationForest, OC-SVM",2
2026-03-10,City_5F972B50,Gharbia,locality,Operator C,Day,5G,5,519822,45922,45,457615,31896,49,1,-0.10163299551960348,1,-7.29202516649444,0.0039346614204989905,0,0.007742804297153958,2,0.2160209695711976,0.45102867867688373,0.16071428571428573,0.29149507594480817,"IsolationForest, OC-SVM",2
2026-03-10,City_5F972B50,Gharbia,locality,Operator C,Day,Multi-RAT,5,498737,45655,45,457615,31896,49,1,-0.08663740387361918,1,-4.904372239136279,0.002870216946718888,0,0.007742804297153958,2,0.24782069689437997,0.4542205114105032,0.16071428571428573,0.304853333420805,"IsolationForest, OC-SVM",2
2026-03-11,City_991D2D87,Giza,locality,Operator B,Day,5G,23,544761,44497,16,520850,37646,14,1,-0.09170862478705155,1,-1.717069287467119,0.005705388375796048,0,0.007742804297153958,2,0.17840876185420235,0.4680637410192347,0.05714285714285714,0.2487857767550517,"IsolationForest, OC-SVM",2
2026-03-11,City_597DED92,Giza,locality,Operator B,Day,5G,28,390676,21115,18,338757,21383,17,0,0.030852308093424985,1,-0.7197976149997771,0.0129395829152771,1,0.007742804297153958,2,0.4107948649887792,0.7475822165903575,0.06428571428571428,0.39978677026596415,"OC-SVM, Autoencoder",2
2026-03-11,City_3E20DB97,Port Said,locality,Operator C,Day,5G,5,382091,20324,16,392581,16141,14,0,0.010897971260575678,1,-2.0674783973583217,0.01328346422289531,1,0.007742804297153958,2,0.42374248932216885,0.7570381704940766,0.05714285714285714,0.40471415363720664,"OC-SVM, Autoencoder",2
2026-03-11,City_6E6D448F,Giza,locality,Operator C,Day,5G,8,208948,6799,45,175699,4727,24,0,0.034906362294803484,1,-1.4661213317274786,0.011956533661594606,1,0.007742804297153958,2,0.6848712627591033,0.9187218323749865,0.16071428571428573,0.572573823959591,"OC-SVM, Autoencoder",2
2026-03-11,City_38F5B4BD,Giza,locality,Operator B,Day,LTE,5,82962,33716,19,67610,38265,16,0,0.06171974779791711,1,-4.400930017300979,0.013010192361943377,1,0.007742804297153958,2,0.8748793465408653,0.5969444477651193,0.06785714285714285,0.5563644376931796,"OC-SVM, Autoencoder",2
2026-03-11,City_68B4BA36,Sharqia,locality,Operator B,Day,Multi-RAT,8,2945,7070,228,1981,6073,167,1,-0.14239963594067973,1,-37.48324560444229,0.0035680197614779154,0,0.007742804297153958,2,0.9955584445356048,0.9154821819225114,0.8142857142857143,0.8922721951511252,"IsolationForest, OC-SVM",2
2026-03-11,City_68B4BA36,Sharqia,locality,Operator B,Day,LTE,8,2921,7065,228,1981,6073,167,1,-0.14239963594067973,1,-37.48378660296715,0.003569096251140016,0,0.007742804297153958,2,0.9955946405733452,0.9155419540710811,0.8142857142857143,0.8922986279959353,"IsolationForest, OC-SVM",2
2026-03-11,City_57D38A6C,Giza,locality,Operator B,Day,5G,11,475216,29938,21,509709,14709,19,1,-0.009296659446017097,0,0.2707175753855253,0.010432789512467656,1,0.007742804297153958,2,0.28329432204821314,0.6421082832243488,0.075,0.3309060521308217,"IsolationForest, Autoencoder",2
2026-03-11,City_50C9176B,Dakahlia,locality,Operator C,Day,Multi-RAT,7,41841,10007,212,21260,4547,31,1,-0.10730676583356535,1,-33.74261710598277,0.0010528334716750417,0,0.007742804297153958,2,0.9368967327043266,0.8803720218526975,0.7571428571428571,0.8446426212617939,"IsolationForest, OC-SVM",2
2026-03-12,City_68B4BA36,Sharqia,locality,Operator B,Day,Multi-RAT,11,8301,14783,196,4334,9774,71,1,-0.1317786310933401,1,-33.10187455432916,0.005054763853155726,0,0.007742804297153958,2,0.9874806954465385,0.8232776655389654,0.7,0.8363144779530751,"IsolationForest, OC-SVM",2
2026-03-12,City_68B4BA36,Sharqia,locality,Operator B,Day,LTE,11,8378,14806,195,5177,9774,71,1,-0.12981997519764743,1,-33.09259449627424,0.005035451726701238,0,0.007742804297153958,2,0.9873645664921213,0.8230027136555451,0.6964285714285714,0.8351416074231957,"IsolationForest, OC-SVM",2
2026-03-12,City_2E45AF3A,Giza,locality,Operator A,Day,LTE,5,10442,2407,123,3519,764,31,1,-0.08898800638191873,1,-24.25787254419659,0.001992885811605651,0,0.007742804297153958,2,0.9842517072464467,0.9712256876785693,0.4392857142857143,0.7863982013866736,"IsolationForest, OC-SVM",2
2026-03-12,City_0498A3B1,Giza,locality,Operator B,Day,Multi-RAT,5,127457,5013,16,92331,2284,17,0,0.01673835369304233,1,-3.981431161506535,0.007809461181684306,1,0.007742804297153958,2,0.8077734007383992,0.9400724438440664,0.05714285714285714,0.5949333728736967,"OC-SVM, Autoencoder",2
2026-03-12,City_0498A3B1,Giza,locality,Operator B,Day,LTE,5,127457,5013,16,92331,2284,17,0,0.01673835369304233,1,-3.981431161506535,0.007809461181684306,1,0.007742804297153958,2,0.8077734007383992,0.9400724438440664,0.05714285714285714,0.5949333728736967,"OC-SVM, Autoencoder",2
2026-03-12,City_43C40FF1,Port Said,locality,Operator B,Day,5G,7,525653,57353,14,512482,49774,13,1,-0.13467818718350744,1,-4.045756292957975,0.0006531508862169149,0,0.007742804297153958,2,0.2072268405685191,0.3143775926169442,0.05,0.22743292141746313,"IsolationForest, OC-SVM",2
2026-03-12,City_5F972B50,Gharbia,locality,Operator C,Day,5G,6,409220,45801,50,408266,27347,48,1,-0.06462781086248559,1,-1.897285979246007,0.002952194314992934,0,0.007742804297153958,2,0.38282739316136194,0.45247516467226934,0.17857142857142858,0.36386408543709386,"IsolationForest, OC-SVM",2
2026-03-12,City_D66722F5,Giza,locality,Operator C,Day,5G,8,287033,12835,50,280851,11359,40,0,0.04757259749724918,1,-2.8490578232151478,0.013477189291189372,1,0.007742804297153958,2,0.5671059458024662,0.846564894621702,0.17857142857142858,0.5163934524834222,"OC-SVM, Autoencoder",2
2026-03-13,City_A3CDBCDB,Fayoum,locality,Operator C,Day,LTE,6,18732,7009,89,14071,5706,39,1,-0.031377410750349166,1,-9.530209723607186e-05,0.00023887372082108814,0,0.007742804297153958,2,0.9717489925436162,0.9162114021350611,0.31785714285714284,0.7339656869682681,"IsolationForest, OC-SVM",2
