aggregate_date,place_name,region,place_type,carrier_name,aggregation_period,technology_type,sample_count,mean_download_kbps,mean_upload_kbps,mean_latency_ms,median_download_kbps,median_upload_kbps,median_latency_ms,iso_anomaly,iso_score,ocsvm_anomaly,ocsvm_score,ae_mse,ae_anomaly,ae_threshold,all_methods,download_score,upload_score,latency_score,worst_score
2026-03-07,City_856AAA2D,Minya,locality,Operator B,Day,Multi-RAT,66,192450,22510,44,123608,12490,44,0,0.1381302240116058,0,7.531674755718811,0.0006493130233611346,0,0.007742804297153958,0,0.7097530223691513,0.7309057871394246,0.15714285714285714,0.4772252235184026
2026-03-07,City_856AAA2D,Minya,locality,Operator B,Day,LTE,39,69597,12987,46,48844,5746,45,0,0.17158572382214332,0,7.589732691785066,0.0004704394708469665,0,0.007742804297153958,0,0.8950360150575517,0.8447478213051847,0.16428571428571428,0.5762496845697719
2026-03-07,City_856AAA2D,Minya,locality,Operator B,Day,5G,32,327009,32243,43,323353,22516,44,0,0.0599274234207815,0,5.483349713768362,0.0011528704009592884,0,0.007742804297153958,0,0.5068154122728699,0.614553322733739,0.15357142857142858,0.3717082580273244
2026-03-07,City_856AAA2D,Minya,locality,Operator C,Day,Multi-RAT,9,292136,29974,41,229930,17351,34,0,0.08127649431879219,0,6.483500602876823,0.0007167419591680551,0,0.007742804297153958,0,0.5594097632779131,0.6416779237546473,0.14642857142857144,0.39602806149066616
2026-03-07,City_A8197277,Giza,locality,Operator C,Day,5G,12,237119,28177,20,200380,15211,19,0,0.12836258813163737,0,3.895207290677142,0.000575173671147393,0,0.007742804297153958,0,0.6423846552930672,0.6631600339505804,0.07142857142857142,0.41101444033591433
2026-03-07,City_EDE39DB4,Cairo,locality,Operator A,Day,5G,35,374780,62311,23,389053,64909,18,1,-0.06714619087020157,1,-5.3113561811016154,0.015247746280109003,1,0.007742804297153958,3,0.4347687073188388,0.2551075300952768,0.08214285714285714,0.3495718460894481
2026-03-07,City_EDE39DB4,Cairo,locality,Operator A,Day,LTE,46,47926,14614,39,32322,10218,34,0,0.16828402185070218,0,7.0431074923824255,0.0002918704481850839,0,0.007742804297153958,0,0.9277195289688955,0.8252979641606197,0.1392857142857143,0.5779331187053964
2026-03-07,City_EDE39DB4,Cairo,locality,Operator A,Day,Multi-RAT,78,188235,35324,32,81441,19005,30,0,0.11235162148264005,0,6.509911665694119,0.004677492401893436,0,0.007742804297153958,0,0.7161099514973094,0.5777217247851191,0.11428571428571428,0.4362740398416619
2026-03-07,City_EDE39DB4,Cairo,locality,Operator B,Day,LTE,45,68482,17063,38,52705,10109,32,0,0.1708896660387425,0,7.929677206603422,0.00043919100945766487,0,0.007742804297153958,0,0.8967176226442413,0.796021565791204,0.1357142857142857,0.558605647930223
2026-03-07,City_EDE39DB4,Cairo,locality,Operator B,Day,5G,57,386172,41603,27,398072,34741,27,0,0.0594936909464413,0,7.545721838642763,8.90354256083311e-05,0,0.007742804297153958,0,0.41758765473806136,0.5026598606113495,0.09642857142857143,0.29649560544606585
2026-03-07,City_EDE39DB4,Cairo,locality,Operator C,Day,5G,52,345914,33494,32,306686,17322,25,0,0.08986054914146296,0,7.174259087230418,0.0003847034095967274,0,0.007742804297153958,0,0.47830349171110736,0.599598331161612,0.11428571428571428,0.3455267772024796
2026-03-07,City_EDE39DB4,Cairo,locality,Operator C,Day,LTE,33,35717,14028,35,24291,8665,33,0,0.15984397965415548,0,6.1263791674171415,0.000353180865242863,0,0.007742804297153958,0,0.9461327550010858,0.8323032599729829,0.125,0.5824137539950309
2026-03-07,City_884F72CB,Minya,locality,Operator B,Day,5G,5,264306,20051,45,126787,7289,43,0,0.10255173187085298,0,4.946786543571619,0.004043035918052182,0,0.007742804297153958,0,0.6013820853743876,0.7603017298059797,0.16071428571428573,0.44082746582523674
2026-03-07,City_884F72CB,Minya,locality,Operator B,Day,LTE,6,62667,5510,39,9349,5477,37,0,0.12472938496165609,0,5.789473165941999,0.0019138941980391892,0,0.007742804297153958,0,0.9054876209550928,0.9341310922762429,0.1392857142857143,0.5908069811230001
2026-03-07,City_884F72CB,Minya,locality,Operator B,Day,Multi-RAT,11,154321,12119,42,114113,6738,42,0,0.14227500522306985,0,7.40419685809421,0.0027264217097188255,0,0.007742804297153958,0,0.7672579691609759,0.8551242662968763,0.15,0.5229280409237657
2026-03-07,City_A7E0D7C3,Port Said,locality,Operator B,Day,Multi-RAT,9,191040,26920,54,60851,24184,54,0,0.06895631587101747,0,5.3309252350207785,0.0024912803658807985,0,0.007742804297153958,0,0.7118795395863999,0.678186752100991,0.19285714285714287,0.478246309111901
2026-03-07,City_A7E0D7C3,Port Said,locality,Operator B,Day,LTE,7,44049,17163,57,39390,12133,61,0,0.10702698162586755,0,3.1404679696547646,0.00367344962530679,0,0.007742804297153958,0,0.9335666972322096,0.7948261228198109,0.20357142857142857,0.5934633320282746
2026-03-07,City_991D2D87,Giza,locality,Operator A,Day,Multi-RAT,24,159676,26116,26,122026,25686,26,0,0.1593664884829315,0,7.213658813633927,0.001044139410302581,0,0.007742804297153958,0,0.7591817282401486,0.6877981135909912,0.09285714285714286,0.4690894568714005
2026-03-07,City_991D2D87,Giza,locality,Operator A,Day,LTE,13,82294,17789,28,60829,6340,27,0,0.17253985845836328,0,7.840649897623443,0.0005554628353745228,0,0.007742804297153958,0,0.8758868029246398,0.7873426498188903,0.1,0.537823251133634
2026-03-07,City_991D2D87,Giza,locality,Operator A,Day,5G,10,252286,35916,23,268335,34694,24,0,0.11346280484345733,0,3.8202102419126547,0.001904588767168318,0,0.007742804297153958,0,0.6195102676093723,0.5706447023944723,0.08214285714285714,0.38657590466550057
2026-03-07,City_991D2D87,Giza,locality,Operator B,Day,LTE,23,91417,14647,43,78757,14054,16,0,0.17408155749820414,0,8.529812312193322,0.00028579221237678797,0,0.007742804297153958,0,0.8621277840785695,0.82490346798006,0.15357142857142858,0.5559032357988684
2026-03-07,City_991D2D87,Giza,locality,Operator B,Day,Multi-RAT,36,232833,20047,34,142594,14700,17,0,0.15071969289551174,0,8.06643314016825,0.0017435058205747549,0,0.007742804297153958,0,0.6488486643662074,0.7603495475248353,0.12142857142857143,0.44803794668002145
2026-03-07,City_991D2D87,Giza,locality,Operator B,Day,5G,15,467902,32634,17,487533,20529,17,1,-0.020365476431980056,0,0.2877074873571388,0.007157010273020314,0,0.007742804297153958,1,0.2943250645496006,0.6098791407155921,0.060714285714285714,0.29125347301057775
2026-03-07,City_991D2D87,Giza,locality,Operator C,Day,Multi-RAT,9,193165,11527,39,152574,5471,31,0,0.12053434155137599,0,5.709755947184604,0.005279561642652329,0,0.007742804297153958,0,0.7086746820781352,0.8622012886875232,0.1392857142857143,0.49769584485447305
2026-03-07,City_991D2D87,Giza,locality,Operator C,Day,5G,7,223589,8572,40,178972,3901,27,0,0.08103563264274294,0,0.6535713089369324,0.010917071343460052,1,0.007742804297153958,1,0.6627901715692189,0.8975266284921878,0.14285714285714285,0.5208118705166014
2026-03-07,City_48EEE92A,Giza,locality,Operator C,Day,LTE,9,50674,13940,28,37542,9533,29,0,0.16730078384512115,0,6.172023522298623,0.00042359370290151856,0,0.007742804297153958,0,0.9235750826476196,0.8333552497878088,0.1,0.5661010830166097
2026-03-07,City_AF966A25,Minya,locality,Operator B,Day,Multi-RAT,7,27789,38204,42,23535,44490,47,0,0.04648041806589298,1,-5.462253188497215,0.026619229150584085,1,0.007742804297153958,2,0.958089512801332,0.5432929672089993,0.15,0.6035610652289994
2026-03-07,City_AF966A25,Minya,locality,Operator B,Day,LTE,7,27789,38204,42,23535,44490,47,0,0.04648041806589298,1,-5.462253188497215,0.026619229150584085,1,0.007742804297153958,2,0.958089512801332,0.5432929672089993,0.15,0.6035610652289994
2026-03-07,City_856AAA2D,Minya,locality,Operator C,Day,5G,8,315142,31165,37,285726,14795,34,0,0.08501128849902279,0,6.841684507620897,0.0005485706589499311,0,0.007742804297153958,0,0.5247128447672594,0.6274401979653561,0.13214285714285715,0.3750160346428321
2026-03-07,City_61D4B3C3,Fayoum,locality,Operator B,Day,Multi-RAT,5,11723,1511,50,11171,1037,43,0,0.03133413738284574,1,-0.4990109568888883,0.0031715943701320776,0,0.007742804297153958,1,0.9823197437320528,0.9819368567022511,0.17857142857142858,0.6762200307380333
2026-03-07,City_25143887,Fayoum,locality,Operator B,Day,LTE,6,7606,7605,46,3796,2496,48,0,0.10286700825000161,0,3.3471564098750193,0.0004505123235896171,0,0.007742804297153958,0,0.9885288723727709,0.9090865620255586,0.16428571428571428,0.6265145756399343
2026-03-07,City_25143887,Fayoum,locality,Operator B,Day,Multi-RAT,6,7606,7605,46,3796,2496,48,0,0.10286700825000161,0,3.3471564098750193,0.0004505123235896171,0,0.007742804297153958,0,0.9885288723727709,0.9090865620255586,0.16428571428571428,0.6265145756399343
2026-03-07,City_25627F7D,Gharbia,locality,Operator B,Day,Multi-RAT,7,175799,23210,39,100219,15099,40,0,0.16329490535731717,0,8.591054922389887,0.00018876019747403357,0,0.007742804297153958,0,0.7348655317197944,0.7225376863396732,0.1392857142857143,0.4802394642415667
2026-03-07,City_03FE5E27,Alexandria,locality,Operator B,Day,LTE,9,70261,19194,42,64256,16335,42,0,0.16359726078880554,0,6.931149049548729,0.0012126065698317278,0,0.007742804297153958,0,0.8940345913467339,0.7705466760708181,0.15,0.5567231717528572
2026-03-07,City_03FE5E27,Alexandria,locality,Operator B,Day,Multi-RAT,9,70261,19194,42,64256,16335,42,0,0.16359726078880554,0,6.931149049548729,0.0012126065698317278,0,0.007742804297153958,0,0.8940345913467339,0.7705466760708181,0.15,0.5567231717528572
2026-03-07,City_6A86D985,Giza,locality,Operator A,Day,5G,58,250163,35973,27,221147,27420,23,0,0.12382827644240701,0,5.594410643360369,0.0018346088382923053,0,0.007742804297153958,0,0.6227121087811588,0.5699632999007782,0.09642857142857143,0.39200607492119055
2026-03-07,City_6A86D985,Giza,locality,Operator C,Day,LTE,61,36265,11510,49,14617,7285,32,0,0.16015418704307088,0,5.609345809629573,0.00030831864386771915,0,0.007742804297153958,0,0.9453062788060134,0.8624045139926599,0.175,0.6031034143209374
2026-03-07,City_6A86D985,Giza,locality,Operator C,Day,5G,67,252761,20156,31,206827,8420,28,0,0.14103202059428532,0,7.69702136124755,0.002553962224698727,0,0.007742804297153958,0,0.6187938876957603,0.7590465146860169,0.11071428571428571,0.4325411437297932
2026-03-07,City_25627F7D,Gharbia,locality,Operator B,Day,LTE,5,69411,16738,44,66568,12729,41,0,0.16658377780696937,0,7.212029529688891,0.0006436293555688099,0,0.007742804297153958,0,0.8953165343500398,0.7999067554482313,0.15714285714285714,0.5652508219725194
2026-03-07,City_0C235D73,Sharqia,locality,Operator B,Day,Multi-RAT,12,109084,17981,71,25752,6821,53,0,0.021555336165437144,0,3.4081731267876236,0.006015199101029242,0,0.007742804297153958,0,0.8354829757969161,0.7850473993138157,0.25357142857142856,0.5672740987529582
2026-03-07,City_0C235D73,Sharqia,locality,Operator B,Day,LTE,7,41613,6706,60,25747,6686,59,0,0.09901610178120301,0,4.055668881715171,0.0005003336720439919,0,0.007742804297153958,0,0.9372405950628605,0.9198335943383821,0.21428571428571427,0.6231486711785349
2026-03-07,City_0F263EBF,Fayoum,locality,Operator B,Day,LTE,25,50778,6292,49,30369,4024,45,0,0.12905616656099606,0,5.384305357215453,0.0010566781442295063,0,0.007742804297153958,0,0.9234182331507444,0.9247827282399493,0.175,0.6068238389082877
2026-03-07,City_0F263EBF,Fayoum,locality,Operator B,Day,Multi-RAT,32,47742,8049,49,30259,4957,47,0,0.14084837577852444,0,6.016596200836574,0.0005689791012479609,0,0.007742804297153958,0,0.9279970319249052,0.9037787952325734,0.175,0.6044545718164769
2026-03-07,City_0F263EBF,Fayoum,locality,Operator B,Day,5G,7,31257,14633,47,19725,10831,45,0,0.15406684620787625,0,4.706383842342078,0.001133756096831586,0,0.007742804297153958,0,0.952859185347844,0.8250708299960551,0.16785714285714284,0.5965149829954915
2026-03-07,City_6AFDD716,Port Said,locality,Operator B,Day,LTE,5,134697,32632,22,84991,23581,23,0,0.10821192085824721,0,1.8629454047395484,0.006690993080699672,0,0.007742804297153958,0,0.7968542626867112,0.6099030495750201,0.07857142857142857,0.46429374356111713
2026-03-07,City_A3CDBCDB,Fayoum,locality,Operator B,Day,Multi-RAT,333,83441,14913,47,11155,6568,37,0,0.1579207734940426,0,7.567609034280636,0.000599007133553985,0,0.007742804297153958,0,0.8741569339542965,0.8217235896761546,0.16785714285714284,0.5643646343740923
2026-03-07,City_A3CDBCDB,Fayoum,locality,Operator B,Day,LTE,266,25261,10471,48,8011,4756,38,0,0.14738641063971852,0,5.003654421850456,5.966328584743584e-05,0,0.007742804297153958,0,0.9619021621099877,0.8748251664654337,0.17142857142857143,0.6111544695656532
2026-03-07,City_92FEEEFE,Port Said,locality,Operator B,Day,Multi-RAT,23,184771,15585,32,59539,8999,29,0,0.15358623358383677,0,8.926625752488896,0.0019673251774760957,0,0.007742804297153958,0,0.7213342462778408,0.8136902129083932,0.11428571428571428,0.48555745537852923
2026-03-07,City_92FEEEFE,Port Said,locality,Operator B,Day,5G,19,218213,17723,32,193243,11580,29,0,0.14503893836874282,0,8.277131350416028,0.0023026046047052097,0,0.007742804297153958,0,0.6708980840230689,0.7881316421800098,0.11428571428571428,0.4602712763309438
2026-03-07,City_92FEEEFE,Port Said,locality,Operator B,Day,LTE,5,26292,5403,29,19170,4748,30,0,0.10068269882703568,0,1.5304150195335708,0.0016690391330971997,0,0.007742804297153958,0,0.9603472406553896,0.9354102162556335,0.10357142857142858,0.6022923680847111
2026-03-07,City_5D65E318,Ismailia,locality,Operator B,Day,Multi-RAT,9,38259,3510,46,28638,3422,35,0,0.09828576964106972,0,3.153449812790967,0.0019208272242221345,0,0.007742804297153958,0,0.9422989913370816,0.9580399517041039,0.16428571428571428,0.6178133011613677
2026-03-07,City_5D65E318,Ismailia,locality,Operator B,Day,LTE,7,42667,3882,45,32318,4203,34,0,0.11102744284105942,0,3.7069542067630508,0.0018575409478656022,0,0.007742804297153958,0,0.9356509857387612,0.9535929038505218,0.16071428571428573,0.6131932607798947
2026-03-07,City_3E20DB97,Port Said,locality,Operator A,Day,Multi-RAT,9,74964,20432,30,37005,14704,29,0,0.17044673602684318,0,7.10779380725937,0.0014642148030822694,0,0.007742804297153958,0,0.8869416761178543,0.755747092084972,0.10714285714285714,0.5380689460069933
2026-03-07,City_3E20DB97,Port Said,locality,Operator A,Day,LTE,7,74537,21112,27,27513,10478,28,0,0.16459777395503516,0,6.017178827019528,0.0019601473535433038,0,0.007742804297153958,0,0.8875856639559856,0.7476180798794994,0.09642857142857143,0.5334864529868656
2026-03-07,City_3E20DB97,Port Said,locality,Operator C,Day,Multi-RAT,10,244226,21905,21,217409,12816,18,0,0.13461115881403102,0,5.660702571680751,0.001830107128701917,0,0.007742804297153958,0,0.6316661036171907,0.7381382171163524,0.075,0.42279408487014675
2026-03-07,City_3E20DB97,Port Said,locality,Operator C,Day,5G,7,345994,28131,17,313399,17291,17,0,0.07165273996947397,0,2.3125265221615408,0.0030799160005221676,0,0.007742804297153958,0,0.47818283825197266,0.6637099377174212,0.060714285714285714,0.34222940855855905
2026-03-07,City_862851A8,Fayoum,locality,Operator B,Day,LTE,5,38645,5202,48,27305,5892,54,0,0.1207557650255896,0,4.402279513327429,0.0010610467373138668,0,0.007742804297153958,0,0.9417168383967568,0.9378130566281335,0.17142857142857143,0.6156779181129008
2026-03-07,City_862851A8,Fayoum,locality,Operator B,Day,Multi-RAT,7,50551,5219,46,27305,5892,43,0,0.12578990567864978,0,4.9875262042452775,0.0014642959058365898,0,0.007742804297153958,0,0.923760587341039,0.9376098313229967,0.16428571428571428,0.6063119154867292
2026-03-07,City_3E20DB97,Port Said,locality,Operator B,Day,5G,84,366722,35418,23,344319,25882,22,0,0.08712628617996704,0,5.849011446461688,0.0003982322748428643,0,0.007742804297153958,0,0.4469215269901788,0.5765980083920097,0.08214285714285714,0.3187310696173306
2026-03-07,City_3E20DB97,Port Said,locality,Operator B,Day,LTE,111,79458,20711,33,52445,13672,28,0,0.1714069662153751,0,7.705077463003143,0.00132436579447873,0,0.007742804297153958,0,0.880163968050964,0.7524118061947854,0.11785714285714285,0.5379050913164856
2026-03-07,City_3E20DB97,Port Said,locality,Operator B,Day,Multi-RAT,190,199879,27143,32,123713,17237,25,0,0.15704879213828732,0,8.244758824197085,0.0002373690709898033,0,0.007742804297153958,0,0.6985488405202577,0.6755209142747846,0.11428571428571428,0.4488094333487742
2026-03-07,City_62ACE206,Alexandria,locality,Operator A,Day,LTE,10,101412,8076,30,104323,5389,28,0,0.13391025091928654,0,7.3021465956872404,0.002419035129558669,0,0.007742804297153958,0,0.8470536425279312,0.9034560256302973,0.10714285714285714,0.551655519280089
2026-03-07,City_62ACE206,Alexandria,locality,Operator A,Day,5G,8,522998,30208,25,441331,22533,23,1,-0.040461570552177695,1,-4.157629957668384,0.016095530948315395,1,0.007742804297153958,3,0.21123102724355108,0.6388805872015876,0.08928571428571429,0.33905424262345224
2026-03-07,City_62ACE206,Alexandria,locality,Operator A,Day,Multi-RAT,16,306614,19475,28,173262,9052,27,0,0.09826135370771016,0,5.603658821404878,0.0064952762607827785,0,0.007742804297153958,0,0.5375745035110157,0.7671874813212036,0.1,0.3984672976686471
2026-03-07,City_62ACE206,Alexandria,locality,Operator B,Day,LTE,30,88812,9600,49,61802,3399,38,0,0.13875583584729168,0,7.0319671959654215,0.0018411882237826833,0,0.007742804297153958,0,0.8660565623416423,0.8852374747462672,0.175,0.5759701198859104
2026-03-07,City_62ACE206,Alexandria,locality,Operator B,Day,5G,25,376024,37010,34,290545,21460,33,0,0.05640235111560854,0,7.068011357828283,0.0003389721151721278,0,0.007742804297153958,0,0.43289254602929467,0.5575665562874323,0.12142857142857143,0.3210989010977758
2026-03-07,City_62ACE206,Alexandria,locality,Operator B,Day,Multi-RAT,54,220655,22240,43,149316,6456,36,0,0.13764624680655213,0,7.157785930791611,0.0010679703143582652,0,0.007742804297153958,0,0.6672151371829831,0.7341334831621857,0.15357142857142858,0.45978418007705896
2026-03-07,City_62ACE206,Alexandria,locality,Operator C,Day,5G,13,334491,27258,32,298032,13532,24,0,0.10767493417000823,0,6.808794512950044,0.0024080902051048796,0,0.007742804297153958,0,0.4955312975072995,0.6741461548576825,0.11428571428571428,0.3673274642601706
2026-03-07,City_62ACE206,Alexandria,locality,Operator C,Day,Multi-RAT,18,255085,23792,40,221737,14778,36,0,0.13612446474807866,0,7.059041629736463,0.001281463473702273,0,0.007742804297153958,0,0.615288904707898,0.7155802082461656,0.14285714285714285,0.4320887463895352
2026-03-07,City_62ACE206,Alexandria,locality,Operator C,Day,LTE,6,75582,16934,54,85382,14054,54,0,0.11949121039342386,0,5.549547266163685,0.0018181617504449386,0,0.007742804297153958,0,0.8860096281460389,0.7975636872243009,0.19285714285714287,0.5717737315604186
2026-03-07,City_C1DC126F,Giza,locality,Operator B,Day,Multi-RAT,73,217856,20595,19,121137,9358,19,0,0.1329150985459388,0,4.893620584065978,0.0017722200120008555,0,0.007742804297153958,0,0.6714365000844574,0.7537985200416014,0.06785714285714285,0.4396914468992461
2026-03-07,City_24791BD0,Fayoum,locality,Operator B,Day,LTE,11,6714,3585,52,4480,4018,37,0,0.06049417676883406,0,0.9845013601242414,0.0018858369874337523,0,0.007742804297153958,0,0.9898741584421226,0.9571433694755591,0.18571428571428572,0.6430926229862466
2026-03-07,City_24791BD0,Fayoum,locality,Operator B,Day,Multi-RAT,11,6714,3585,52,4480,4018,37,0,0.06049417676883406,0,0.9845013601242414,0.0018858369874337523,0,0.007742804297153958,0,0.9898741584421226,0.9571433694755591,0.18571428571428572,0.6430926229862466
2026-03-07,City_37DA6A96,Alexandria,locality,Operator B,Day,LTE,6,69523,4547,47,21241,2428,40,0,0.10159010351999104,0,4.552735759419448,0.0028049005814616158,0,0.007742804297153958,0,0.8951476195072513,0.9456432080907581,0.16785714285714284,0.597544832278195
2026-03-07,City_37DA6A96,Alexandria,locality,Operator B,Day,Multi-RAT,6,69523,4547,47,21241,2428,40,0,0.10159010351999104,0,4.552735759419448,0.0028049005814616158,0,0.007742804297153958,0,0.8951476195072513,0.9456432080907581,0.16785714285714284,0.597544832278195
2026-03-07,City_4B1C9BB1,Sharqia,locality,Operator C,Day,5G,10,159069,28742,32,119494,28516,29,0,0.14991899052316715,0,7.950736898486554,0.001965364244896679,0,0.007742804297153958,0,0.7600971863613329,0.6564057811622097,0.11428571428571428,0.4696057450626894
2026-03-07,City_4B1C9BB1,Sharqia,locality,Operator C,Day,LTE,12,37902,14659,52,29847,10242,37,0,0.13960075729041105,0,4.482325910697064,0.0015004567919679461,0,0.007742804297153958,0,0.9428374073984701,0.8247600148234928,0.18571428571428572,0.5978012516383724
2026-03-07,City_B044FCA9,Port Said,locality,Operator B,Day,LTE,6,202109,22166,22,196036,18379,22,0,0.1494796376640145,0,6.592050342235233,0.000704092994196821,0,0.007742804297153958,0,0.6951856253468787,0.7350181109610167,0.07857142857142857,0.4486493009023834
2026-03-07,City_B044FCA9,Port Said,locality,Operator B,Day,Multi-RAT,9,248441,23291,22,288798,21665,23,0,0.13703462808801276,0,6.001719094553636,0.001319839897374147,0,0.007742804297153958,0,0.6253091744890326,0.7215693775328448,0.07857142857142857,0.4180089738736106
2026-03-07,City_4B1C9BB1,Sharqia,locality,Operator B,Day,LTE,285,30239,10893,52,12037,5218,40,0,0.14141182460082796,0,4.881964392801564,0.00015829919137854266,0,0.007742804297153958,0,0.9543945006153326,0.8697803971261551,0.18571428571428572,0.6114281653856498
2026-03-07,City_4B1C9BB1,Sharqia,locality,Operator B,Day,Multi-RAT,361,64196,14059,51,15013,5995,40,0,0.15180168859186177,0,6.365603978445428,0.001052590149344849,0,0.007742804297153958,0,0.9031816317173813,0.8319326726518511,0.18214285714285713,0.5823020443601798
2026-03-07,City_630D0A6B,Ismailia,locality,Operator B,Day,LTE,6,77031,12533,50,38819,10012,26,0,0.16118286129825382,0,7.1302825923335575,0.0010046957305617132,0,0.007742804297153958,0,0.8838242923674622,0.8501751323953091,0.17857142857142858,0.5771361719974752
2026-03-07,City_630D0A6B,Ismailia,locality,Operator B,Day,Multi-RAT,6,77031,12533,50,38819,10012,26,0,0.16118286129825382,0,7.1302825923335575,0.0010046957305617132,0,0.007742804297153958,0,0.8838242923674622,0.8501751323953091,0.17857142857142858,0.5771361719974752
2026-03-07,City_C992D11D,Dakahlia,locality,Operator A,Day,5G,60,392887,46889,20,412963,39866,16,1,-0.006131536472984256,0,4.737471153906412,0.001492600526054634,0,0.007742804297153958,1,0.4074603050119447,0.4394687451435129,0.07142857142857142,0.3056397757953852
2026-03-07,City_C992D11D,Dakahlia,locality,Operator B,Day,LTE,45,101767,18381,31,71673,15547,28,0,0.17541674243193056,0,9.186774609753833,0.0002069431315342308,0,0.007742804297153958,0,0.8465182428030211,0.7802656274282436,0.11071428571428571,0.5278747083211429
2026-03-07,City_C992D11D,Dakahlia,locality,Operator C,Day,5G,66,262572,33690,32,227946,25200,21,0,0.12306673636891113,0,7.056910504245458,0.0005511735621462421,0,0.007742804297153958,0,0.6039972491011317,0.5972552629376816,0.11428571428571428,0.39533566651370333
2026-03-07,City_C992D11D,Dakahlia,locality,Operator C,Day,LTE,70,35386,13426,30,24665,7999,31,0,0.15946487925234337,0,5.361314501845527,0.0004268901433989963,0,0.007742804297153958,0,0.9466319586882556,0.8394998266607692,0.10714285714285714,0.5786956059503132
2026-03-07,City_C3030DB6,Sharqia,locality,Operator B,Day,5G,51,264120,31990,33,216999,23306,30,0,0.12222966588066492,0,7.287273018783978,0.00019165369526281937,0,0.007742804297153958,0,0.6016626046668758,0.6175777934513634,0.11785714285714285,0.3995377434141659
2026-03-07,City_C992D11D,Dakahlia,locality,Operator A,Day,Multi-RAT,114,231869,30205,26,129386,18255,22,0,0.14518940807656538,0,6.3077659838146545,0.0004298943828052071,0,0.007742804297153958,0,0.6503025385487802,0.6389164504907293,0.09285714285714286,0.41576144837480083
2026-03-07,City_C992D11D,Dakahlia,locality,Operator A,Day,LTE,54,78093,15004,31,57886,7311,26,0,0.1804065101021099,0,8.718505992031531,0.00010970171949969353,0,0.007742804297153958,0,0.8822226176974494,0.8206357365721868,0.11071428571428571,0.5502304801077029
2026-03-07,City_C992D11D,Dakahlia,locality,Operator B,Day,Multi-RAT,111,245875,30917,34,139464,19427,26,0,0.13485486845513978,0,7.488232019239618,0.0002774212631714015,0,0.007742804297153958,0,0.6291791341907772,0.6304048965344108,0.12142857142857143,0.4141812044117645
2026-03-07,City_C992D11D,Dakahlia,locality,Operator B,Day,5G,63,366832,40768,26,320772,29989,25,0,0.06649481020269143,0,7.028504555583467,0.00020167947953731206,0,0.007742804297153958,0,0.4467556284838686,0.5126418094224815,0.09285714285714286,0.30908775613518663
2026-03-07,City_C992D11D,Dakahlia,locality,Operator C,Day,Multi-RAT,135,142747,22899,33,78078,13913,27,0,0.17072783480282494,0,9.164678015011482,0.00033771511220614275,0,0.007742804297153958,0,0.7847135083612847,0.7262555139807055,0.11785714285714285,0.4944936489977979
2026-03-07,City_C3030DB6,Sharqia,locality,Operator B,Day,Multi-RAT,302,66008,13517,48,13400,5939,37,0,0.15972923799971722,0,7.0508185125108795,0.0006546850423479609,0,0.007742804297153958,0,0.900448830867981,0.8384119735568015,0.17142857142857143,0.5792904984871241
2026-03-07,City_C3030DB6,Sharqia,locality,Operator B,Day,LTE,248,30111,10569,49,10241,5650,38,0,0.14800661124950604,0,5.265413647285946,0.00010430438148989017,0,0.007742804297153958,0,0.9545875461499481,0.8736536323534686,0.175,0.609065744930673
2026-03-07,City_6B1762A4,Ismailia,locality,Operator B,Day,Multi-RAT,12,119256,20811,28,56641,8917,24,0,0.17389838317291945,0,8.635677251199404,0.00048243590125550493,0,0.007742804297153958,0,0.8201418884679423,0.7512163632233925,0.1,0.5083000280318555
2026-03-07,City_6B1762A4,Ismailia,locality,Operator B,Day,5G,5,219782,28853,23,148844,28753,24,0,0.14215671475681924,0,5.355737032286115,0.0005683739567069135,0,0.007742804297153958,0,0.6685317680557902,0.6550788394639634,0.08214285714285714,0.4230713322579659
2026-03-07,City_6B1762A4,Ismailia,locality,Operator B,Day,LTE,8,57984,16262,31,52336,8917,24,0,0.17716227524773515,0,7.1856656427686545,0.000536317055440659,0,0.007742804297153958,0,0.9125503728191887,0.8055970639920622,0.11071428571428571,0.5593538476403738
2026-03-07,City_F01E0AC4,Ismailia,locality,Operator B,Day,Multi-RAT,9,131560,9864,27,98242,6825,27,0,0.1397451073095805,0,7.507069540912632,0.0029731563799187,0,0.007742804297153958,0,0.8015853864530296,0.8820815053017895,0.09642857142857143,0.5259790270701412
2026-03-07,City_F01E0AC4,Ismailia,locality,Operator B,Day,LTE,6,133060,12121,28,81465,12474,26,0,0.14994521199504318,0,8.875170557626511,0.0017629537223610707,0,0.007742804297153958,0,0.7993231340942545,0.8551003574374485,0.1,0.5207493251251916
2026-03-07,City_DDC7981E,Assiut,locality,Operator C,Day,Multi-RAT,5,30296,11329,79,20342,8040,75,0,0.00630717777716705,0,3.0013287990687445,0.00043386688031951914,0,0.007742804297153958,0,0.9543085350256992,0.8645682657708814,0.28214285714285714,0.6392799243073132
2026-03-07,City_3F93F5A9,Fayoum,locality,Operator B,Day,LTE,14,18281,14519,43,16276,13506,40,0,0.14631558689054552,0,3.9565198752193425,0.001036659048853849,0,0.007742804297153958,0,0.9724291764194879,0.8264336349834431,0.15357142857142858,0.6003298261359123
